Date,Opponent,Result,opponent_slug,slug,game_info_url
02/17/2018,"LIU Post @ Gaffney, S.C.",W 8 - 7,/team/362/12973,/contests/85675/box_score,https://stats.ncaa.org/contests/85675/box_score
02/17/2018,LIU Post,L 2 - 7,/team/362/12973,/contests/85727/box_score,https://stats.ncaa.org/contests/85727/box_score
02/18/2018,@ Limestone,W 8 - 3,/team/1174/12973,/contests/85877/box_score,https://stats.ncaa.org/contests/85877/box_score
02/18/2018,@ Limestone,W 3 - 0,/team/1174/12973,/contests/85889/box_score,https://stats.ncaa.org/contests/85889/box_score
02/25/2018,"Davenport @ Auburndale, Fla.",W 8 - 2,/team/30221/12973,/contests/87077/box_score,https://stats.ncaa.org/contests/87077/box_score
02/25/2018,"Davenport @ Auburndale, Fla.",L 3 - 11,/team/30221/12973,/contests/87084/box_score,https://stats.ncaa.org/contests/87084/box_score
02/27/2018,"Wayne St. (MI) @ Auburndale, Fla.",L 9 - 10,/team/757/12973,/contests/87382/box_score,https://stats.ncaa.org/contests/87382/box_score
02/27/2018,"Wayne St. (MI) @ Auburndale, Fla.",L 6 - 12,/team/757/12973,/contests/87386/box_score,https://stats.ncaa.org/contests/87386/box_score
02/28/2018,"Mich.-Dearborn @ Winter Haven, Fla.",L 3 - 10,NA,/contests/87489/box_score,https://stats.ncaa.org/contests/87489/box_score
02/28/2018,"Mich.-Dearborn @ Winter Haven, Fla.",W 10 - 2,NA,/contests/87491/box_score,https://stats.ncaa.org/contests/87491/box_score
03/02/2018,"Mary @ Lake Myrtle, FL",W 9 - 5,/team/30075/12973,/contests/87753/box_score,https://stats.ncaa.org/contests/87753/box_score
03/02/2018,"Mary @ Lake Myrtle, FL",W 11 - 4,/team/30075/12973,/contests/87757/box_score,https://stats.ncaa.org/contests/87757/box_score
03/03/2018,"Walsh @ Auburndale, Fla.",L 4 - 5,/team/30141/12973,/contests/88146/box_score,https://stats.ncaa.org/contests/88146/box_score
03/03/2018,"Walsh @ Auburndale, Fla.",W 13 - 2,/team/30141/12973,/contests/88164/box_score,https://stats.ncaa.org/contests/88164/box_score
03/18/2018,Ashland,W 7 - 4,/team/35/12973,/contests/92329/box_score,https://stats.ncaa.org/contests/92329/box_score
03/18/2018,Ashland,W 5 - 3,/team/35/12973,/contests/92369/box_score,https://stats.ncaa.org/contests/92369/box_score
03/25/2018,@ Clarion,L 1 - 3,/team/143/12973,/contests/93838/box_score,https://stats.ncaa.org/contests/93838/box_score
03/25/2018,@ Clarion,W 4 - 2,/team/143/12973,/contests/93886/box_score,https://stats.ncaa.org/contests/93886/box_score
03/26/2018,Clarion,W 7 - 3,/team/143/12973,/contests/94025/box_score,https://stats.ncaa.org/contests/94025/box_score
03/26/2018,Clarion,W 3 - 0,/team/143/12973,/contests/94034/box_score,https://stats.ncaa.org/contests/94034/box_score
03/30/2018,Seton Hill,W 5 - 0,/team/30063/12973,/contests/94803/box_score,https://stats.ncaa.org/contests/94803/box_score
03/30/2018,Seton Hill,L 1 - 4,/team/30063/12973,/contests/94878/box_score,https://stats.ncaa.org/contests/94878/box_score
03/31/2018,@ Seton Hill,W 6 - 1,/team/30063/12973,/contests/95280/box_score,https://stats.ncaa.org/contests/95280/box_score
03/31/2018,@ Seton Hill,L 3 - 5,/team/30063/12973,/contests/95425/box_score,https://stats.ncaa.org/contests/95425/box_score
04/06/2018,Indiana (PA),L 4 - 6,/team/307/12973,/contests/96313/box_score,https://stats.ncaa.org/contests/96313/box_score
04/06/2018,Indiana (PA),W 15 - 6,/team/307/12973,/contests/96336/box_score,https://stats.ncaa.org/contests/96336/box_score
04/07/2018,@ Indiana (PA),W 6 - 3,/team/307/12973,/contests/96631/box_score,https://stats.ncaa.org/contests/96631/box_score
04/07/2018,@ Indiana (PA),W 20 - 9,/team/307/12973,/contests/96729/box_score,https://stats.ncaa.org/contests/96729/box_score
04/13/2018,Pitt.-Johnstown,L 3 - 7,/team/546/12973,/contests/98320/box_score,https://stats.ncaa.org/contests/98320/box_score
04/13/2018,Pitt.-Johnstown,L 1 - 2,/team/546/12973,/contests/98352/box_score,https://stats.ncaa.org/contests/98352/box_score
04/14/2018,@ Pitt.-Johnstown,W 11 - 6,/team/546/12973,/contests/98647/box_score,https://stats.ncaa.org/contests/98647/box_score
04/14/2018,@ Pitt.-Johnstown,W 15 - 3,/team/546/12973,/contests/98828/box_score,https://stats.ncaa.org/contests/98828/box_score
04/18/2018,Malone,W 9 - 5,/team/30137/12973,/contests/99697/box_score,https://stats.ncaa.org/contests/99697/box_score
04/20/2018,California (PA),W 12 - 3,/team/106/12973,/contests/100150/box_score,https://stats.ncaa.org/contests/100150/box_score
04/20/2018,California (PA),W 5 - 0,/team/106/12973,/contests/100178/box_score,https://stats.ncaa.org/contests/100178/box_score
04/21/2018,@ California (PA),L 5 - 8,/team/106/12973,/contests/100477/box_score,https://stats.ncaa.org/contests/100477/box_score
04/21/2018,@ California (PA),L 0 - 9,/team/106/12973,/contests/100680/box_score,https://stats.ncaa.org/contests/100680/box_score
04/26/2018,Lake Erie,W 18 - 0,/team/2746/12973,/contests/101940/box_score,https://stats.ncaa.org/contests/101940/box_score
04/27/2018,@ Mercyhurst,L 2 - 3,/team/408/12973,/contests/102201/box_score,https://stats.ncaa.org/contests/102201/box_score
04/27/2018,@ Mercyhurst,W 7 - 4,/team/408/12973,/contests/102224/box_score,https://stats.ncaa.org/contests/102224/box_score
04/29/2018,Mercyhurst,W 9 - 7,/team/408/12973,/contests/103180/box_score,https://stats.ncaa.org/contests/103180/box_score
04/29/2018,Mercyhurst,W 4 - 0,/team/408/12973,/contests/103240/box_score,https://stats.ncaa.org/contests/103240/box_score
05/02/2018,@ Lake Erie,W 14 - 1,/team/2746/12973,/contests/103731/box_score,https://stats.ncaa.org/contests/103731/box_score
05/04/2018,@ Slippery Rock,L 1 - 2,/team/643/12973,/contests/104081/box_score,https://stats.ncaa.org/contests/104081/box_score
05/04/2018,@ Slippery Rock,W 4 - 3,/team/643/12973,/contests/104099/box_score,https://stats.ncaa.org/contests/104099/box_score
05/05/2018,Slippery Rock,W 7 - 6,/team/643/12973,/contests/104303/box_score,https://stats.ncaa.org/contests/104303/box_score
05/05/2018,Slippery Rock,W 9 - 3,/team/643/12973,/contests/104425/box_score,https://stats.ncaa.org/contests/104425/box_score
