year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,contest_id
2023,16340,02/24/2023,Concord,1028,1,MEC,30183,/team/1028/16340,2,Ashland,35,8,G-MAC,30182,/team/35/16340,2,,,/contests/2391783/box_score,https://stats.ncaa.org/contests/2391783/box_score,2391783
2023,16340,02/26/2023,Concord,1028,5,MEC,30183,/team/1028/16340,2,Ashland,35,6,G-MAC,30182,/team/35/16340,2,,,/contests/2408520/box_score,https://stats.ncaa.org/contests/2408520/box_score,2408520
2023,16340,02/26/2023,Concord,1028,4,MEC,30183,/team/1028/16340,2,Ashland,35,9,G-MAC,30182,/team/35/16340,2,,,/contests/2392146/box_score,https://stats.ncaa.org/contests/2392146/box_score,2392146
2023,16340,03/03/2023,Ashland,35,11,G-MAC,30182,/team/35/16340,2,Davenport ,30221,15,GLIAC,854,/team/30221/16340,2,"AUBURNDALE, FL",,/contests/2392686/box_score,https://stats.ncaa.org/contests/2392686/box_score,2392686
2023,16340,03/04/2023,Gannon,246,2,PSAC,906,/team/246/16340,2,Ashland,35,5,G-MAC,30182,/team/35/16340,2,,,/contests/2393015/box_score,https://stats.ncaa.org/contests/2393015/box_score,2393015
2023,16340,03/05/2023,Ashland,35,5,G-MAC,30182,/team/35/16340,2,California (PA) ,106,1,PSAC,906,/team/106/16340,2,"Winter Haven, FL",,/contests/2393439/box_score,https://stats.ncaa.org/contests/2393439/box_score,2393439
2023,16340,03/06/2023,Ashland,35,13,G-MAC,30182,/team/35/16340,2,Notre Dame (OH) ,30126,0,MEC,30183,/team/30126/16340,2,"Winter Park, FL",,/contests/2393713/box_score,https://stats.ncaa.org/contests/2393713/box_score,2393713
2023,16340,03/07/2023,Ashland,35,16,G-MAC,30182,/team/35/16340,2,West Va. Wesleyan ,9630,3,MEC,30183,/team/9630/16340,2,"Davenport, FL",,/contests/2393828/box_score,https://stats.ncaa.org/contests/2393828/box_score,2393828
2023,16340,03/08/2023,Ashland,35,7,G-MAC,30182,/team/35/16340,2,Seton Hill ,30063,9,PSAC,906,/team/30063/16340,2,"Winter Haven, FL",,/contests/2394014/box_score,https://stats.ncaa.org/contests/2394014/box_score,2394014
2023,16340,03/09/2023,Ashland,35,4,G-MAC,30182,/team/35/16340,2,Lewis ,354,6,GLVC,855,/team/354/16340,2,"AUBURNDALE, FLA.",,/contests/2394117/box_score,https://stats.ncaa.org/contests/2394117/box_score,2394117
2023,16340,03/10/2023,Ashland,35,13,G-MAC,30182,/team/35/16340,2,Grand Valley St. ,262,14,GLIAC,854,/team/262/16340,2,"AUBURNDALE, FLA.",,/contests/2394259/box_score,https://stats.ncaa.org/contests/2394259/box_score,2394259
2023,16340,03/11/2023,Ashland,35,1,G-MAC,30182,/team/35/16340,2,Wayne St. (NE) ,1433,5,NSIC,12853,/team/1433/16340,2,"AUBURNDALE, FLA.",,/contests/2394605/box_score,https://stats.ncaa.org/contests/2394605/box_score,2394605
2023,16340,03/16/2023,Findlay,1079,3,G-MAC,30182,/team/1079/16340,2,Ashland,35,6,G-MAC,30182,/team/35/16340,2,,,/contests/2396422/box_score,https://stats.ncaa.org/contests/2396422/box_score,2396422
2023,16340,03/16/2023,Findlay,1079,14,G-MAC,30182,/team/1079/16340,2,Ashland,35,16,G-MAC,30182,/team/35/16340,2,,8,/contests/2409674/box_score,https://stats.ncaa.org/contests/2409674/box_score,2409674
2023,16340,03/17/2023,Ashland,35,10,G-MAC,30182,/team/35/16340,2,Findlay ,1079,11,G-MAC,30182,/team/1079/16340,2,"Tiffin, OH",9,/contests/2396802/box_score,https://stats.ncaa.org/contests/2396802/box_score,2396802
2023,16340,03/17/2023,Ashland,35,7,G-MAC,30182,/team/35/16340,2,Findlay ,1079,2,G-MAC,30182,/team/1079/16340,2,"Tiffin, OH",,/contests/2409686/box_score,https://stats.ncaa.org/contests/2409686/box_score,2409686
2023,16340,03/21/2023,Ashland,35,15,G-MAC,30182,/team/35/16340,2,Mercyhurst,408,11,PSAC,906,/team/408/16340,2,,,/contests/2396957/box_score,https://stats.ncaa.org/contests/2396957/box_score,2396957
2023,16340,03/22/2023,Cedarville,30124,1,G-MAC,30182,/team/30124/16340,2,Ashland,35,8,G-MAC,30182,/team/35/16340,2,,,/contests/2397240/box_score,https://stats.ncaa.org/contests/2397240/box_score,2397240
2023,16340,03/22/2023,Cedarville,30124,4,G-MAC,30182,/team/30124/16340,2,Ashland,35,0,G-MAC,30182,/team/35/16340,2,,,/contests/2425476/box_score,https://stats.ncaa.org/contests/2425476/box_score,2425476
2023,16340,03/25/2023,Cedarville,30124,0,G-MAC,30182,/team/30124/16340,2,Ashland,35,11,G-MAC,30182,/team/35/16340,2,,,/contests/2397354/box_score,https://stats.ncaa.org/contests/2397354/box_score,2397354
2023,16340,03/25/2023,Cedarville,30124,1,G-MAC,30182,/team/30124/16340,2,Ashland,35,9,G-MAC,30182,/team/35/16340,2,,,/contests/2397591/box_score,https://stats.ncaa.org/contests/2397591/box_score,2397591
2023,16340,03/28/2023,Ashland,35,12,G-MAC,30182,/team/35/16340,2,Gannon,246,11,PSAC,906,/team/246/16340,2,,,/contests/2398466/box_score,https://stats.ncaa.org/contests/2398466/box_score,2398466
2023,16340,04/01/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Ohio Dominican,30119,,G-MAC,30182,/team/30119/16340,2,,,,,
2023,16340,04/01/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Ohio Dominican,30119,,G-MAC,30182,/team/30119/16340,2,,,,,
2023,16340,04/02/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Ohio Dominican,30119,,G-MAC,30182,/team/30119/16340,2,,,,,
2023,16340,04/02/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Ohio Dominican,30119,,G-MAC,30182,/team/30119/16340,2,,,,,
2023,16340,04/04/2023,Slippery Rock,643,,PSAC,906,/team/643/16340,2,Ashland,35,,G-MAC,30182,/team/35/16340,2,,,,,
2023,16340,04/06/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Malone,30137,,G-MAC,30182,/team/30137/16340,2,,,,,
2023,16340,04/07/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Malone,30137,,G-MAC,30182,/team/30137/16340,2,,,,,
2023,16340,04/07/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Malone,30137,,G-MAC,30182,/team/30137/16340,2,,,,,
2023,16340,04/08/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Malone,30137,,G-MAC,30182,/team/30137/16340,2,,,,,
2023,16340,04/11/2023,Wayne St. (MI),757,,GLIAC,854,/team/757/16340,2,Ashland,35,,G-MAC,30182,/team/35/16340,2,,,,,
2023,16340,04/14/2023,Walsh,30141,,G-MAC,30182,/team/30141/16340,2,Ashland,35,,G-MAC,30182,/team/35/16340,2,,,,,
2023,16340,04/15/2023,Walsh,30141,,G-MAC,30182,/team/30141/16340,2,Ashland,35,,G-MAC,30182,/team/35/16340,2,,,,,
2023,16340,04/15/2023,Walsh,30141,,G-MAC,30182,/team/30141/16340,2,Ashland,35,,G-MAC,30182,/team/35/16340,2,,,,,
2023,16340,04/16/2023,Walsh,30141,,G-MAC,30182,/team/30141/16340,2,Ashland,35,,G-MAC,30182,/team/35/16340,2,,,,,
2023,16340,04/18/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Wayne St. (MI),757,,GLIAC,854,/team/757/16340,2,,,,,
2023,16340,04/21/2023,Ashland,35,,G-MAC,30182,/team/35/16340,2,Northwood,510,,G-MAC,30182,/team/510/16340,2,,,,,
