year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url
2023,16340,02/03/2023,Lynn,20794,20,Sunshine State,919,/team/20794/16340,2,Colo. Christian,11403,20,RMAC,13128,/team/11403/16340,2,,10,/contests/2389709/box_score,https://stats.ncaa.org/contests/2389709/box_score
2023,16340,02/04/2023,Nova Southeastern,24639,6,Sunshine State,919,/team/24639/16340,2,Colo. Christian,11403,7,RMAC,13128,/team/11403/16340,2,,,/contests/2389741/box_score,https://stats.ncaa.org/contests/2389741/box_score
2023,16340,02/10/2023,Southeastern Okla.,1371,12,GAC,30144,/team/1371/16340,2,Colo. Christian,11403,1,RMAC,13128,/team/11403/16340,2,,,/contests/2389960/box_score,https://stats.ncaa.org/contests/2389960/box_score
2023,16340,02/11/2023,Southeastern Okla.,1371,4,GAC,30144,/team/1371/16340,2,Colo. Christian,11403,6,RMAC,13128,/team/11403/16340,2,,,/contests/2390057/box_score,https://stats.ncaa.org/contests/2390057/box_score
2023,16340,02/11/2023,Southeastern Okla.,1371,22,GAC,30144,/team/1371/16340,2,Colo. Christian,11403,9,RMAC,13128,/team/11403/16340,2,,,/contests/2407814/box_score,https://stats.ncaa.org/contests/2407814/box_score
2023,16340,02/12/2023,Southeastern Okla.,1371,6,GAC,30144,/team/1371/16340,2,Colo. Christian,11403,1,RMAC,13128,/team/11403/16340,2,,,/contests/2390148/box_score,https://stats.ncaa.org/contests/2390148/box_score
2023,16340,02/25/2023,Colo. Christian,11403,3,RMAC,13128,/team/11403/16340,2,Augustana (SD),41,11,NSIC,12853,/team/41/16340,2,,,/contests/2391717/box_score,https://stats.ncaa.org/contests/2391717/box_score
2023,16340,02/25/2023,Colo. Christian,11403,0,RMAC,13128,/team/11403/16340,2,Augustana (SD),41,4,NSIC,12853,/team/41/16340,2,,,/contests/2408300/box_score,https://stats.ncaa.org/contests/2408300/box_score
2023,16340,02/26/2023,Colo. Christian,11403,11,RMAC,13128,/team/11403/16340,2,Augustana (SD),41,17,NSIC,12853,/team/41/16340,2,,,/contests/2391354/box_score,https://stats.ncaa.org/contests/2391354/box_score
2023,16340,02/26/2023,Colo. Christian,11403,7,RMAC,13128,/team/11403/16340,2,Augustana (SD),41,12,NSIC,12853,/team/41/16340,2,,,/contests/2392084/box_score,https://stats.ncaa.org/contests/2392084/box_score
2023,16340,03/03/2023,MSU Denver,413,8,RMAC,13128,/team/413/16340,2,Colo. Christian,11403,12,RMAC,13128,/team/11403/16340,2,,,/contests/2392653/box_score,https://stats.ncaa.org/contests/2392653/box_score
2023,16340,03/04/2023,Regis (CO),568,,RMAC,13128,/team/568/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,03/04/2023,Regis (CO),568,30,RMAC,13128,/team/568/16340,2,Colo. Christian,11403,2,RMAC,13128,/team/11403/16340,2,,,/contests/2422859/box_score,https://stats.ncaa.org/contests/2422859/box_score
2023,16340,03/05/2023,Colo. Sch. of Mines,155,,RMAC,13128,/team/155/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,03/10/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colo. Sch. of Mines,155,,RMAC,13128,/team/155/16340,2,,,,
2023,16340,03/11/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colo. Sch. of Mines,155,,RMAC,13128,/team/155/16340,2,,,,
2023,16340,03/11/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colo. Sch. of Mines,155,,RMAC,13128,/team/155/16340,2,,,,
2023,16340,03/12/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colo. Sch. of Mines,155,,RMAC,13128,/team/155/16340,2,,,,
2023,16340,03/17/2023,Adams St.,929,,RMAC,13128,/team/929/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,03/18/2023,Adams St.,929,,RMAC,13128,/team/929/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,03/18/2023,Adams St.,929,,RMAC,13128,/team/929/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,03/19/2023,Adams St.,929,,RMAC,13128,/team/929/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,03/24/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colorado Mesa,11416,,RMAC,13128,/team/11416/16340,2,,,,
2023,16340,03/24/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colorado Mesa,11416,,RMAC,13128,/team/11416/16340,2,,,,
2023,16340,03/25/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colorado Mesa,11416,,RMAC,13128,/team/11416/16340,2,,,,
2023,16340,03/25/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,Colorado Mesa,11416,,RMAC,13128,/team/11416/16340,2,,,,
2023,16340,03/31/2023,UC-Colo. Springs,9754,,RMAC,13128,/team/9754/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/01/2023,UC-Colo. Springs,9754,,RMAC,13128,/team/9754/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/01/2023,UC-Colo. Springs,9754,,RMAC,13128,/team/9754/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/02/2023,UC-Colo. Springs,9754,,RMAC,13128,/team/9754/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/07/2023,Mont. St. Billings,205,,Great Northwest,30012,/team/205/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/07/2023,Mont. St. Billings,205,,Great Northwest,30012,/team/205/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/08/2023,Mont. St. Billings,205,,Great Northwest,30012,/team/205/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/08/2023,Mont. St. Billings,205,,Great Northwest,30012,/team/205/16340,2,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,,,,
2023,16340,04/14/2023,Colo. Christian,11403,,RMAC,13128,/team/11403/16340,2,CSU Pueblo,2720,,RMAC,13128,/team/2720/16340,2,,,,
