Date,Opponent,Result,opponent_slug,slug,game_info_url
02/01/2015,Southwestern Okla.,W 6 - 5,/team/8744/12080,/contests/404278/box_score,https://stats.ncaa.org/contests/404278/box_score
02/01/2015,Southwestern Okla.,W 4 - 3,/team/8744/12080,/contests/404284/box_score,https://stats.ncaa.org/contests/404284/box_score
02/05/2015,"Ark.-Monticello @ Grand Prairie, Texas",L 3 - 4,/team/8411/12080,/contests/404354/box_score,https://stats.ncaa.org/contests/404354/box_score
02/06/2015,"Southern Ark. @ Grand Prairie, Texas",L 3 - 4 (10),/team/1376/12080,/contests/404411/box_score,https://stats.ncaa.org/contests/404411/box_score
02/10/2015,@ Southwestern Okla.,W 9 - 8 (10),/team/8744/12080,/contests/404677/box_score,https://stats.ncaa.org/contests/404677/box_score
02/13/2015,@ Okla. Christian,W 5 - 1,/team/30179/12080,/contests/404892/box_score,https://stats.ncaa.org/contests/404892/box_score
02/13/2015,@ Okla. Christian,W 12 - 0,/team/30179/12080,/contests/404912/box_score,https://stats.ncaa.org/contests/404912/box_score
02/14/2015,Dakota St. @ Oklahoma City,W 18 - 3,NA,/contests/405345/box_score,https://stats.ncaa.org/contests/405345/box_score
02/14/2015,@ Okla. Christian,W 9 - 3,/team/30179/12080,/contests/405049/box_score,https://stats.ncaa.org/contests/405049/box_score
02/20/2015,@ N.M. Highlands,L 2 - 11,/team/8577/12080,/contests/405764/box_score,https://stats.ncaa.org/contests/405764/box_score
02/20/2015,@ N.M. Highlands,W 3 - 1,/team/8577/12080,/contests/405796/box_score,https://stats.ncaa.org/contests/405796/box_score
02/21/2015,@ N.M. Highlands,L 1 - 2 (10),/team/8577/12080,/contests/405916/box_score,https://stats.ncaa.org/contests/405916/box_score
02/27/2015,@ Tex. A&M-Kingsville,L 3 - 6,/team/696/12080,/contests/406601/box_score,https://stats.ncaa.org/contests/406601/box_score
02/27/2015,@ Tex. A&M-Kingsville,W 3 - 1,/team/696/12080,/contests/406629/box_score,https://stats.ncaa.org/contests/406629/box_score
03/01/2015,@ Tex. A&M-Kingsville,L 1 - 2,/team/696/12080,/contests/407114/box_score,https://stats.ncaa.org/contests/407114/box_score
03/01/2015,@ Tex. A&M-Kingsville,L 2 - 3,/team/696/12080,/contests/407133/box_score,https://stats.ncaa.org/contests/407133/box_score
03/06/2015,Eastern N.M.,W 8 - 6,/team/206/12080,/contests/407628/box_score,https://stats.ncaa.org/contests/407628/box_score
03/07/2015,Eastern N.M.,L 2 - 9,/team/206/12080,/contests/407920/box_score,https://stats.ncaa.org/contests/407920/box_score
03/07/2015,Eastern N.M.,W 9 - 8,/team/206/12080,/contests/408019/box_score,https://stats.ncaa.org/contests/408019/box_score
03/08/2015,Eastern N.M.,W 7 - 4,/team/206/12080,/contests/408296/box_score,https://stats.ncaa.org/contests/408296/box_score
03/13/2015,@ Angelo St.,L 0 - 1,/team/25/12080,/contests/409507/box_score,https://stats.ncaa.org/contests/409507/box_score
03/13/2015,@ Angelo St.,W 6 - 5,/team/25/12080,/contests/409561/box_score,https://stats.ncaa.org/contests/409561/box_score
03/14/2015,@ Angelo St.,L 0 - 2,/team/25/12080,/contests/409938/box_score,https://stats.ncaa.org/contests/409938/box_score
03/15/2015,@ Angelo St.,W 5 - 2,/team/25/12080,/contests/410224/box_score,https://stats.ncaa.org/contests/410224/box_score
03/20/2015,Tarleton St.,W 6 - 1,/team/1395/12080,/contests/411433/box_score,https://stats.ncaa.org/contests/411433/box_score
03/21/2015,Tarleton St.,W 4 - 2,/team/1395/12080,/contests/411803/box_score,https://stats.ncaa.org/contests/411803/box_score
03/21/2015,Tarleton St.,W 6 - 1,/team/1395/12080,/contests/411977/box_score,https://stats.ncaa.org/contests/411977/box_score
03/22/2015,Tarleton St.,W 4 - 3,/team/1395/12080,/contests/412278/box_score,https://stats.ncaa.org/contests/412278/box_score
03/27/2015,@ Cameron,L 1 - 2 (11),/team/996/12080,/contests/413222/box_score,https://stats.ncaa.org/contests/413222/box_score
03/28/2015,@ Cameron,L 1 - 2,/team/996/12080,/contests/413554/box_score,https://stats.ncaa.org/contests/413554/box_score
