Date,Opponent,Result,opponent_slug,slug,game_info_url
03/15/2015,"Montclair St. @ Port Charlotte, FL",L 4 - 11,/team/442/12080,/contests/410458/box_score,https://stats.ncaa.org/contests/410458/box_score
03/16/2015,"Wooster @ Port Charlotte, Fla.",L 2 - 12,/team/807/12080,/contests/410681/box_score,https://stats.ncaa.org/contests/410681/box_score
03/16/2015,"SUNY New Paltz @ Port Charlotte, FL",L 10 - 15,/team/475/12080,/contests/410679/box_score,https://stats.ncaa.org/contests/410679/box_score
03/19/2015,"SUNY New Paltz @ Port Charlotte, FL",L 2 - 11,/team/475/12080,/contests/411262/box_score,https://stats.ncaa.org/contests/411262/box_score
03/20/2015,"Wooster @ Port Charlotte, Fla.",L 8 - 20,/team/807/12080,/contests/411543/box_score,https://stats.ncaa.org/contests/411543/box_score
03/21/2015,"Denison @ Port Charlotte, Fla.",L 6 - 7,/team/182/12080,/contests/412097/box_score,https://stats.ncaa.org/contests/412097/box_score
03/21/2015,"Denison @ Port Charlotte, Fla.",L 0 - 14,/team/182/12080,/contests/412120/box_score,https://stats.ncaa.org/contests/412120/box_score
03/25/2015,@ Dickinson,L 2 - 8,/team/185/12080,/contests/412949/box_score,https://stats.ncaa.org/contests/412949/box_score
03/30/2015,Valley Forge,W 16 - 0,/team/30166/12080,/contests/414392/box_score,https://stats.ncaa.org/contests/414392/box_score
03/30/2015,Valley Forge,W 10 - 0,/team/30166/12080,/contests/414447/box_score,https://stats.ncaa.org/contests/414447/box_score
04/01/2015,Lincoln Christian,W 4 - 3 (10),NA,/contests/414907/box_score,https://stats.ncaa.org/contests/414907/box_score
04/01/2015,Lincoln Christian,W 12 - 5,NA,/contests/414939/box_score,https://stats.ncaa.org/contests/414939/box_score
04/04/2015,@ Gallaudet,L 1 - 11,/team/245/12080,/contests/416228/box_score,https://stats.ncaa.org/contests/416228/box_score
04/04/2015,@ Gallaudet,W 2 - 0,/team/245/12080,/contests/416245/box_score,https://stats.ncaa.org/contests/416245/box_score
04/11/2015,Cazenovia,L 3 - 4 (10),/team/23624/12080,/contests/417590/box_score,https://stats.ncaa.org/contests/417590/box_score
04/11/2015,Cazenovia,L 7 - 8,/team/23624/12080,/contests/417847/box_score,https://stats.ncaa.org/contests/417847/box_score
04/12/2015,SUNY Poly,W 8 - 5,/team/9500/12080,/contests/418314/box_score,https://stats.ncaa.org/contests/418314/box_score
04/12/2015,SUNY Poly,L 0 - 18,/team/9500/12080,/contests/418447/box_score,https://stats.ncaa.org/contests/418447/box_score
04/14/2015,@ Elizabethtown,L 1 - 8,/team/211/12080,/contests/418685/box_score,https://stats.ncaa.org/contests/418685/box_score
04/17/2015,@ Clarks Summit,W 11 - 5,/team/958/12080,/contests/419460/box_score,https://stats.ncaa.org/contests/419460/box_score
04/17/2015,@ Clarks Summit,W 14 - 3,/team/958/12080,/contests/419516/box_score,https://stats.ncaa.org/contests/419516/box_score
04/18/2015,@ Keuka,L 7 - 8 (10),/team/1159/12080,/contests/419867/box_score,https://stats.ncaa.org/contests/419867/box_score
04/18/2015,@ Keuka,W 9 - 2,/team/1159/12080,/contests/420154/box_score,https://stats.ncaa.org/contests/420154/box_score
04/19/2015,@ Penn College,L 0 - 8,/team/30190/12080,/contests/420501/box_score,https://stats.ncaa.org/contests/420501/box_score
04/19/2015,@ Penn College,W 3 - 2,/team/30190/12080,/contests/420591/box_score,https://stats.ncaa.org/contests/420591/box_score
04/25/2015,@ Penn St.-Berks,L 2 - 5,/team/30044/12080,/contests/421934/box_score,https://stats.ncaa.org/contests/421934/box_score
04/25/2015,@ Penn St.-Berks,L 1 - 3,/team/30044/12080,/contests/422136/box_score,https://stats.ncaa.org/contests/422136/box_score
04/27/2015,@ Hood,L 1 - 10,/team/8404/12080,/contests/422777/box_score,https://stats.ncaa.org/contests/422777/box_score
04/27/2015,@ Hood,L 2 - 10,/team/8404/12080,/contests/422805/box_score,https://stats.ncaa.org/contests/422805/box_score
04/29/2015,Cairn,W 14 - 4,/team/1305/12080,/contests/423111/box_score,https://stats.ncaa.org/contests/423111/box_score
05/02/2015,Penn St.-Abington,L 8 - 18,/team/30114/12080,/contests/423843/box_score,https://stats.ncaa.org/contests/423843/box_score
05/02/2015,Penn St.-Abington,W 6 - 4,/team/30114/12080,/contests/424001/box_score,https://stats.ncaa.org/contests/424001/box_score
