year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url
2023,16340,02/17/2023,Miami (FL),415,5,ACC,821,/team/415/16340,1,Penn St.,539,9,Big Ten,827,/team/539/16340,1,,,/contests/2390271/box_score,https://stats.ncaa.org/contests/2390271/box_score
2023,16340,02/18/2023,Miami (FL),415,10,ACC,821,/team/415/16340,1,Penn St.,539,2,Big Ten,827,/team/539/16340,1,,,/contests/2390514/box_score,https://stats.ncaa.org/contests/2390514/box_score
2023,16340,02/19/2023,Miami (FL),415,3,ACC,821,/team/415/16340,1,Penn St.,539,2,Big Ten,827,/team/539/16340,1,,,/contests/2390831/box_score,https://stats.ncaa.org/contests/2390831/box_score
2023,16340,02/24/2023,NIU ,503,3,MAC,875,/team/503/16340,1,Penn St.,539,7,Big Ten,827,/team/539/16340,1,"Cary, NC",,/contests/2391819/box_score,https://stats.ncaa.org/contests/2391819/box_score
2023,16340,02/24/2023,NIU ,503,1,MAC,875,/team/503/16340,1,Penn St.,539,5,Big Ten,827,/team/539/16340,1,"Cary, NC",,/contests/2408593/box_score,https://stats.ncaa.org/contests/2408593/box_score
2023,16340,02/26/2023,Monmouth ,439,3,CAA,837,/team/439/16340,1,Penn St.,539,11,Big Ten,827,/team/539/16340,1,"Cary, NC",,/contests/2392108/box_score,https://stats.ncaa.org/contests/2392108/box_score
2023,16340,03/04/2023,Penn St.,539,17,Big Ten,827,/team/539/16340,1,Wagner ,748,6,NEC,846,/team/748/16340,1,"Cary, NC",,/contests/2393093/box_score,https://stats.ncaa.org/contests/2393093/box_score
2023,16340,03/04/2023,Dartmouth ,172,2,Ivy League,865,/team/172/16340,1,Penn St.,539,8,Big Ten,827,/team/539/16340,1,"Cary, NC",,/contests/2393272/box_score,https://stats.ncaa.org/contests/2393272/box_score
2023,16340,03/05/2023,Holy Cross ,285,,Patriot,838,/team/285/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,"Cary, NC",,,
2023,16340,03/06/2023,Holy Cross ,285,,Patriot,838,/team/285/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,"Cary, NC",,,
2023,16340,03/08/2023,North Carolina,457,,ACC,821,/team/457/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,,,,
2023,16340,03/10/2023,Brown ,80,,Ivy League,865,/team/80/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,"Cary, NC",,,
2023,16340,03/11/2023,Brown ,80,,Ivy League,865,/team/80/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,"Cary, NC",,,
2023,16340,03/11/2023,Brown ,80,,Ivy League,865,/team/80/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,"Cary, NC",,,
2023,16340,03/12/2023,Brown ,80,,Ivy League,865,/team/80/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,"Cary, NC",,,
2023,16340,03/15/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Navy,726,,Patriot,838,/team/726/16340,1,,,,
2023,16340,03/17/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Georgetown,251,,Big East,30184,/team/251/16340,1,,,,
2023,16340,03/18/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Georgetown,251,,Big East,30184,/team/251/16340,1,,,,
2023,16340,03/19/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Georgetown,251,,Big East,30184,/team/251/16340,1,,,,
2023,16340,03/21/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Binghamton,62,,America East,845,/team/62/16340,1,,,,
2023,16340,03/24/2023,Michigan,418,,Big Ten,827,/team/418/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,,,,
2023,16340,03/25/2023,Michigan,418,,Big Ten,827,/team/418/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,,,,
2023,16340,03/26/2023,Michigan,418,,Big Ten,827,/team/418/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,,,,
2023,16340,03/28/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Pittsburgh,545,,ACC,821,/team/545/16340,1,,,,
2023,16340,03/31/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Indiana,306,,Big Ten,827,/team/306/16340,1,,,,
2023,16340,04/01/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Indiana,306,,Big Ten,827,/team/306/16340,1,,,,
2023,16340,04/02/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Indiana,306,,Big Ten,827,/team/306/16340,1,,,,
2023,16340,04/04/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Bucknell,83,,Patriot,838,/team/83/16340,1,,,,
2023,16340,04/06/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Delaware St.,178,,NEC,846,/team/178/16340,1,,,,
2023,16340,04/07/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Delaware St.,178,,NEC,846,/team/178/16340,1,,,,
2023,16340,04/08/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Delaware St.,178,,NEC,846,/team/178/16340,1,,,,
2023,16340,04/11/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,West Virginia,768,,Big 12,25354,/team/768/16340,1,,,,
2023,16340,04/14/2023,Purdue,559,,Big Ten,827,/team/559/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,,,,
2023,16340,04/15/2023,Purdue,559,,Big Ten,827,/team/559/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,,,,
2023,16340,04/16/2023,Purdue,559,,Big Ten,827,/team/559/16340,1,Penn St.,539,,Big Ten,827,/team/539/16340,1,,,,
2023,16340,04/18/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Youngstown St.,817,,Horizon,881,/team/817/16340,1,,,,
2023,16340,04/21/2023,Penn St.,539,,Big Ten,827,/team/539/16340,1,Ohio St.,518,,Big Ten,827,/team/518/16340,1,,,,
