Date,Opponent,Result,opponent_slug,slug,game_info_url
03/02/2013,"Saint Rose @ Virginia Beach, Va.",W 11 - 4,/team/1347/11320,/contests/660859/box_score,https://stats.ncaa.org/contests/660859/box_score
03/02/2013,"Saint Rose @ Virginia Beach, Va.",W 16 - 6,/team/1347/11320,/contests/660874/box_score,https://stats.ncaa.org/contests/660874/box_score
03/03/2013,"Slippery Rock @ Sutherland, Va.",L 3 - 5,/team/643/11320,/contests/661188/box_score,https://stats.ncaa.org/contests/661188/box_score
03/14/2013,"Ohio Valley @ Clearwater, Fla.",L 2 - 3,/team/15207/11320,/contests/663667/box_score,https://stats.ncaa.org/contests/663667/box_score
03/15/2013,"Upper Iowa @ Clearwater, Fla.",W 10 - 6,/team/728/11320,/contests/664035/box_score,https://stats.ncaa.org/contests/664035/box_score
03/15/2013,"Minn.-Crookston @ Clearwater, Fla.",W 15 - 4,/team/27854/11320,/contests/664036/box_score,https://stats.ncaa.org/contests/664036/box_score
03/16/2013,"Minn.-Crookston @ Clearwater, Fla.",W 6 - 0,/team/27854/11320,/contests/664671/box_score,https://stats.ncaa.org/contests/664671/box_score
03/16/2013,"Minn.-Crookston @ Clearwater, Fla.",W 16 - 2,/team/27854/11320,/contests/664692/box_score,https://stats.ncaa.org/contests/664692/box_score
03/18/2013,@ Saint Leo,W 3 - 1,/team/608/11320,/contests/665049/box_score,https://stats.ncaa.org/contests/665049/box_score
03/18/2013,@ Saint Leo,L 2 - 3,/team/608/11320,/contests/665052/box_score,https://stats.ncaa.org/contests/665052/box_score
03/19/2013,@ Eckerd,L 5 - 6,/team/208/11320,/contests/665128/box_score,https://stats.ncaa.org/contests/665128/box_score
03/23/2013,@ Kutztown,L 1 - 5,/team/339/11320,/contests/666200/box_score,https://stats.ncaa.org/contests/666200/box_score
03/23/2013,@ Kutztown,L 2 - 3,/team/339/11320,/contests/666420/box_score,https://stats.ncaa.org/contests/666420/box_score
03/24/2013,Kutztown,L 1 - 3,/team/339/11320,/contests/666687/box_score,https://stats.ncaa.org/contests/666687/box_score
03/24/2013,Kutztown,L 1 - 7,/team/339/11320,/contests/666747/box_score,https://stats.ncaa.org/contests/666747/box_score
03/27/2013,Lincoln (PA),W 17 - 4,/team/357/11320,/contests/667156/box_score,https://stats.ncaa.org/contests/667156/box_score
03/27/2013,Lincoln (PA),W 14 - 0,/team/357/11320,/contests/667169/box_score,https://stats.ncaa.org/contests/667169/box_score
03/29/2013,@ West Chester,L 0 - 9,/team/765/11320,/contests/667710/box_score,https://stats.ncaa.org/contests/667710/box_score
03/29/2013,@ West Chester,L 1 - 2,/team/765/11320,/contests/667830/box_score,https://stats.ncaa.org/contests/667830/box_score
03/30/2013,West Chester,W 8 - 3,/team/765/11320,/contests/668260/box_score,https://stats.ncaa.org/contests/668260/box_score
