Date,Opponent,Result,opponent_slug,slug,game_info_url
02/07/2014,@ N.C. Wesleyan,W 2 - 1,/team/491/11620,/contests/586593/box_score,https://stats.ncaa.org/contests/586593/box_score
02/07/2014,@ N.C. Wesleyan,L 3 - 4,/team/491/11620,/contests/586605/box_score,https://stats.ncaa.org/contests/586605/box_score
02/21/2014,Me.-Presque Isle,W 18 - 4,/team/30040/11620,/contests/587991/box_score,https://stats.ncaa.org/contests/587991/box_score
02/22/2014,Juniata,W 12 - 8,/team/325/11620,/contests/588427/box_score,https://stats.ncaa.org/contests/588427/box_score
02/22/2014,Juniata,W 15 - 1,/team/325/11620,/contests/588442/box_score,https://stats.ncaa.org/contests/588442/box_score
02/23/2014,CMSV,W 23 - 10,/team/451/11620,/contests/588614/box_score,https://stats.ncaa.org/contests/588614/box_score
02/23/2014,CMSV,W 8 - 4,/team/451/11620,/contests/588736/box_score,https://stats.ncaa.org/contests/588736/box_score
02/27/2014,Penn St. Harrisburg,L 3 - 6,/team/30081/11620,/contests/588933/box_score,https://stats.ncaa.org/contests/588933/box_score
02/27/2014,Penn St. Harrisburg,W 13 - 5,/team/30081/11620,/contests/588947/box_score,https://stats.ncaa.org/contests/588947/box_score
03/01/2014,Emory & Henry,L 3 - 4,/team/216/11620,/contests/589633/box_score,https://stats.ncaa.org/contests/589633/box_score
03/01/2014,Emory & Henry,L 3 - 6,/team/216/11620,/contests/589647/box_score,https://stats.ncaa.org/contests/589647/box_score
03/04/2014,"Saint Vincent @ Auburndale, FL",W 7 - 6,/team/30064/11620,/contests/590046/box_score,https://stats.ncaa.org/contests/590046/box_score
03/05/2014,"Houghton @ Winter Haven, FL",L 6 - 13,/team/30160/11620,/contests/590201/box_score,https://stats.ncaa.org/contests/590201/box_score
03/07/2014,"MCLA @ Auburndale, FL",W 6 - 5,/team/486/11620,/contests/590432/box_score,https://stats.ncaa.org/contests/590432/box_score
03/07/2014,"Clark (MA) @ Auburndale, Fla.",W 14 - 6,/team/145/11620,/contests/590488/box_score,https://stats.ncaa.org/contests/590488/box_score
03/07/2014,"Clark (MA) @ Auburndale, Fla.",W 6 - 3,/team/145/11620,/contests/590515/box_score,https://stats.ncaa.org/contests/590515/box_score
03/11/2014,Chris. Newport,W 9 - 7,/team/139/11620,/contests/591906/box_score,https://stats.ncaa.org/contests/591906/box_score
03/14/2014,Shenandoah,L 7 - 20,/team/637/11620,/contests/592270/box_score,https://stats.ncaa.org/contests/592270/box_score
03/15/2014,@ Randolph-Macon,L 3 - 13,/team/565/11620,/contests/592678/box_score,https://stats.ncaa.org/contests/592678/box_score
03/15/2014,@ Randolph-Macon,L 3 - 13,/team/565/11620,/contests/592851/box_score,https://stats.ncaa.org/contests/592851/box_score
03/20/2014,@ Shenandoah,L 6 - 21,/team/637/11620,/contests/593898/box_score,https://stats.ncaa.org/contests/593898/box_score
03/22/2014,Hampden-Sydney,L 4 - 5,/team/269/11620,/contests/594965/box_score,https://stats.ncaa.org/contests/594965/box_score
03/22/2014,Hampden-Sydney,L 1 - 5,/team/269/11620,/contests/594995/box_score,https://stats.ncaa.org/contests/594995/box_score
03/24/2014,@ Mary Washington,L 4 - 8,/team/390/11620,/contests/595352/box_score,https://stats.ncaa.org/contests/595352/box_score
03/27/2014,@ Wash. & Lee,W 7 - 4,/team/752/11620,/contests/595717/box_score,https://stats.ncaa.org/contests/595717/box_score
03/31/2014,Lynchburg,W 6 - 5,/team/374/11620,/contests/596874/box_score,https://stats.ncaa.org/contests/596874/box_score
03/31/2014,Lynchburg,L 1 - 8,/team/374/11620,/contests/596922/box_score,https://stats.ncaa.org/contests/596922/box_score
04/01/2014,Wash. & Lee,L 10 - 17,/team/752/11620,/contests/597287/box_score,https://stats.ncaa.org/contests/597287/box_score
04/02/2014,@ Newport News,L 3 - 7,NA,/contests/597429/box_score,https://stats.ncaa.org/contests/597429/box_score
04/05/2014,@ Guilford,W 15 - 5 (10),/team/1112/11620,/contests/598522/box_score,https://stats.ncaa.org/contests/598522/box_score
04/05/2014,@ Guilford,L 1 - 3,/team/1112/11620,/contests/598549/box_score,https://stats.ncaa.org/contests/598549/box_score
04/09/2014,@ Bridgewater (VA),L 4 - 8,/team/75/11620,/contests/599660/box_score,https://stats.ncaa.org/contests/599660/box_score
04/10/2014,@ Southern Va.,W 9 - 5,/team/30164/11620,/contests/599767/box_score,https://stats.ncaa.org/contests/599767/box_score
04/12/2014,Va. Wesleyan,L 3 - 6,/team/745/11620,/contests/600822/box_score,https://stats.ncaa.org/contests/600822/box_score
04/12/2014,Va. Wesleyan,W 18 - 8,/team/745/11620,/contests/600865/box_score,https://stats.ncaa.org/contests/600865/box_score
04/16/2014,Southern Va.,W 9 - 7,/team/30164/11620,/contests/601644/box_score,https://stats.ncaa.org/contests/601644/box_score
04/18/2014,Bridgewater (VA),W 9 - 5,/team/75/11620,/contests/601905/box_score,https://stats.ncaa.org/contests/601905/box_score
04/19/2014,@ Roanoke,L 6 - 10,/team/578/11620,/contests/602649/box_score,https://stats.ncaa.org/contests/602649/box_score
04/19/2014,@ Roanoke,W 3 - 1,/team/578/11620,/contests/602834/box_score,https://stats.ncaa.org/contests/602834/box_score
