Date,Opponent,Result,opponent_slug,slug,game_info_url
02/20/2014,"Brandeis @ Auburndale, Fla.",L 0 - 5,/team/73/11620,/contests/587748/box_score,https://stats.ncaa.org/contests/587748/box_score
02/21/2014,"St. Joseph's (Brkln) @ Winter Haven, FL",L 3 - 13,/team/30072/11620,/contests/587973/box_score,https://stats.ncaa.org/contests/587973/box_score
02/22/2014,"Grace (NE) @ Auburndale, Fla.",L 5 - 10,NA,/contests/588340/box_score,https://stats.ncaa.org/contests/588340/box_score
02/23/2014,"Capital @ Auburndale, Fla.",L 4 - 16,/team/117/11620,/contests/588651/box_score,https://stats.ncaa.org/contests/588651/box_score
03/09/2014,Southern Vt.,L 4 - 5,/team/1379/11620,/contests/591199/box_score,https://stats.ncaa.org/contests/591199/box_score
03/09/2014,Southern Vt.,L 0 - 7,/team/1379/11620,/contests/591258/box_score,https://stats.ncaa.org/contests/591258/box_score
03/10/2014,Plymouth St.,L 2 - 9,/team/548/11620,/contests/591499/box_score,https://stats.ncaa.org/contests/591499/box_score
03/10/2014,Plymouth St.,W 3 - 2,/team/548/11620,/contests/591516/box_score,https://stats.ncaa.org/contests/591516/box_score
03/11/2014,@ Yeshiva,W 13 - 0,/team/814/11620,/contests/591676/box_score,https://stats.ncaa.org/contests/591676/box_score
03/22/2014,@ Farmingdale St.,L 5 - 14,/team/27892/11620,/contests/594967/box_score,https://stats.ncaa.org/contests/594967/box_score
03/22/2014,@ Farmingdale St.,L 3 - 4,/team/27892/11620,/contests/594987/box_score,https://stats.ncaa.org/contests/594987/box_score
03/23/2014,@ John Jay,W 3 - 2,/team/321/11620,/contests/595232/box_score,https://stats.ncaa.org/contests/595232/box_score
03/23/2014,@ John Jay,W 10 - 8,/team/321/11620,/contests/595278/box_score,https://stats.ncaa.org/contests/595278/box_score
03/27/2014,Merchant Marine,L 9 - 19,/team/724/11620,/contests/595757/box_score,https://stats.ncaa.org/contests/595757/box_score
03/29/2014,St. Joseph's (Brkln),L 5 - 19,/team/30072/11620,/contests/596290/box_score,https://stats.ncaa.org/contests/596290/box_score
03/29/2014,St. Joseph's (Brkln),L 6 - 7,/team/30072/11620,/contests/596402/box_score,https://stats.ncaa.org/contests/596402/box_score
04/02/2014,Polytechnic (NY),W 7 - 1,/team/481/11620,/contests/597459/box_score,https://stats.ncaa.org/contests/597459/box_score
04/02/2014,Polytechnic (NY),W 14 - 3,/team/481/11620,/contests/597485/box_score,https://stats.ncaa.org/contests/597485/box_score
04/05/2014,St. Joseph's (L.I.),L 2 - 6,/team/1340/11620,/contests/598138/box_score,https://stats.ncaa.org/contests/598138/box_score
04/05/2014,St. Joseph's (L.I.),W 4 - 0,/team/1340/11620,/contests/598387/box_score,https://stats.ncaa.org/contests/598387/box_score
04/06/2014,@ CMSV,W 5 - 3,/team/451/11620,/contests/598813/box_score,https://stats.ncaa.org/contests/598813/box_score
04/06/2014,@ CMSV,W 8 - 2,/team/451/11620,/contests/598932/box_score,https://stats.ncaa.org/contests/598932/box_score
04/09/2014,@ Yeshiva,W 11 - 1,/team/814/11620,/contests/599434/box_score,https://stats.ncaa.org/contests/599434/box_score
04/12/2014,Purchase,L 2 - 14,/team/30029/11620,/contests/600517/box_score,https://stats.ncaa.org/contests/600517/box_score
04/12/2014,Purchase,L 1 - 5,/team/30029/11620,/contests/600773/box_score,https://stats.ncaa.org/contests/600773/box_score
04/13/2014,@ Mt. St. Mary (NY),W 9 - 8 (10),/team/1468/11620,/contests/601103/box_score,https://stats.ncaa.org/contests/601103/box_score
04/13/2014,@ Mt. St. Mary (NY),W 11 - 10,/team/1468/11620,/contests/601175/box_score,https://stats.ncaa.org/contests/601175/box_score
04/16/2014,@ Baruch,W 4 - 3,/team/58/11620,/contests/601480/box_score,https://stats.ncaa.org/contests/601480/box_score
04/23/2014,CCNY,L 5 - 6,/team/480/11620,/contests/603646/box_score,https://stats.ncaa.org/contests/603646/box_score
04/26/2014,Old Westbury,L 3 - 6,/team/524/11620,/contests/604519/box_score,https://stats.ncaa.org/contests/604519/box_score
04/26/2014,Old Westbury,L 1 - 11,/team/524/11620,/contests/604724/box_score,https://stats.ncaa.org/contests/604724/box_score
05/02/2014,"St. Joseph's (L.I.) @ Old Westbury, NY",L 0 - 3,/team/1340/11620,/contests/605970/box_score,https://stats.ncaa.org/contests/605970/box_score
