dataset,season,row_count,generated_at_utc
linescore,2017,0,2026-08-27 00:13:41 UTC
linescore,2018,0,2026-08-27 00:18:09 UTC
linescore,2019,0,2026-08-27 19:44:51 UTC
linescore,2020,0,2026-08-27 19:40:02 UTC
linescore,2021,0,2026-08-27 19:35:20 UTC
linescore,2022,0,2026-08-27 19:29:29 UTC
linescore,2023,0,2026-08-27 19:23:13 UTC
linescore,2024,150664,2026-08-27 19:17:58 UTC
linescore,2025,149868,2026-08-27 13:24:25 UTC
linescore,2026,150642,2026-08-27 09:39:38 UTC
