dataset,season,row_count,generated_at_utc
games,2017,21632,2026-08-27 00:13:59 UTC
games,2018,20326,2026-08-27 00:18:24 UTC
games,2019,11517,2026-08-27 00:21:39 UTC
games,2020,6603,2026-08-27 00:24:27 UTC
games,2021,17257,2026-08-27 00:28:31 UTC
games,2022,22353,2026-08-27 00:33:24 UTC
games,2023,3222,2026-08-27 00:35:50 UTC
games,2024,6697,2026-08-27 18:08:47 UTC
games,2025,8512,2026-08-27 13:25:49 UTC
games,2026,8515,2026-08-27 09:41:00 UTC
