  {'dataset': 'pitches', 'season': 2026, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2025, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2024, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2023, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2022, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2021, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2020, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2019, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2018, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2017, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2016, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2015, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2014, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2013, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2012, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2011, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2010, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2009, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2008, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2007, 'uploaded': 3}
  {'dataset': 'pitches', 'season': 2006, 'uploaded': 3}
