dataset,season,row_count,generated_at_utc
team_stats,2017,0,2026-08-27 19:56:19 UTC
team_stats,2018,0,2026-08-27 19:50:25 UTC
team_stats,2019,0,2026-08-27 19:44:55 UTC
team_stats,2020,0,2026-08-27 19:40:08 UTC
team_stats,2021,0,2026-08-27 19:35:25 UTC
team_stats,2022,0,2026-08-27 19:29:34 UTC
team_stats,2023,0,2026-08-27 19:23:17 UTC
team_stats,2024,5614266,2026-08-27 19:18:09 UTC
team_stats,2025,5589210,2026-08-27 13:24:36 UTC
team_stats,2026,5615942,2026-08-27 09:39:49 UTC
